A2	erlaubt sein, ist erlaubt, war erlaubt, ist erlaubt gewesen	Parken ist hier nicht erlaubt.
A2	die	Erlaubnis (Sg.) Haben Sie eine Arbeitserlaubnis?
A2	die Ermäßigung,-enFür	Schüler, Studenten und Rentner gibt es eine Ermäßigung.
A2	erreichen,	Wenn wir uns beeilen, erreichen wir noch den Zug erreicht, um acht Uhr.
A2	hat erreicht	Bis 18 Uhr können Sie mich im Büro erreichen.
A2	erst	Wir können erst morgen kommen. | Dina ist keine 18, sie ist erst 16 Jahre alt.
A2	der Erwachsene,-n	Erwachsene zahlen zehn Euro, für Kinder ist der Eintritt frei. | Dieser Film ist nur für Erwachsene.
A2	erzählen, erzählt,	Wir müssen euch etwas erzählen!
A2	hat erzählt	Erzählst du mir eine Geschichte?
A2	essen, isst, hat gegessen	Was gibt es zu essen?
A2	das	Essen, - Das Essen in der Cafeteria ist meistens ganz gut. | Darf ich Sie zum Essen einladen?
A2	etwas	Ich muss dir etwas erzählen! | Haben Sie etwas zum Schreiben? | Ich habe leider nur Tee. Etwas anderes kann ich dir leider nicht anbieten.
A2	das	Fach, ¨-er Welches Fach magst du in der Schule am liebsten?
A2	(ab)fahren,	Ich fahre mit dem Auto zur Arbeit.
A2	fährt (ab),	Achtung an Gleis 17! Der Zug München - Paris fährt ist (ab)gefahren jetzt ab.
A2	die	Abfahrt, -en Wir haben noch zwanzig Minuten bis zur Abfahrt.
A2	die	Fahrkarte, -n Hast du schon eine Fahrkarte? | Ihre Fahrkarten, bitte!
A2	der	Fahrplan, ¨-e Ist das der neue Fahrplan?
A2	das (Fahr)Rad, ¨-er	Wenn es nicht regnet, fahre ich mit dem Fahrrad.
A2	fallen, fällt, ist gefallen	Pass auf, das Glas fällt gleich vom Tisch.
A2	falsch	Die Lösung ist falsch. | Sie haben die falsche Nummer gewählt.
A2	die	Familie, -n Meine Familie lebt in Spanien. | Ich habe eine große Familie.
A2	der Familienname, -n	Mein Familienname ist González.
A2	der	Fan, -s Er ist ein großer Fußballfan. | Bella ist ein Fan von Rammstein.
A2	fantastisch	Dein neues Kleid sieht fantastisch aus! | Das Buch ist fantastisch. Du musst es unbedingt lesen!
A2	die	Farbe, -n Die Farbe gefällt mir gut. | Was ist deine Lieblingsfarbe?
A2	fast	Der Film ist fast zu Ende. | Ich habe fast alles verstanden.
A2	faul fehlen, fehlt, Herr Müller ist nicht da, er fehlt schon seit drei	Heute sind wir faul: Wir machen keine Hausauf- gaben und arbeiten nicht.
A2	hat gefehlt	Tagen. | Was fehlt Ihnen?
A2	der	Fehler, - Diesen Fehler mache ich immer wieder.
A2	die	Feier, -n Wann hast du Feierabend?
A2	(z.	B. Feierabend, Am ersten Mai ist ein Feiertag. | Feiertag) feiern, Wir feiern heute meinen Geburtstag.
A2	hat gefeiert	Die Feier war sehr schön.
A2	das	Fenster, - Kannst du bitte das Fenster öffnen?
A2	die	Ferien (Pl.) Bald haben wir Ferien. | Fährst du in den Ferien weg oder bleibst du zu Hause?
A2	fernsehen, sieht fern, hat ferngesehen	Lass uns heute Abend mal fernsehen.
A2	der	Fernseher, - Der Fernseher ist kaputt.
A2	fertig sein,	Das Essen ist gleich fertig. Kommst du?
A2	ist fertig, war fertig, ist fertig gewesen	Wir müssen gleich gehen. Bist du fertig?
A2	das	Fest, -e Frohes Fest! | Am Wochenende feiern wir ein Fest. Meine Tochter hat Geburtstag.
A2	das	Festival, -s Am Wochenende ist in der Stadt ein Musik-Festival.
A2	fett	Die Wurst ist mir zu fett.
A2	das	Fieber (Sg.) Sie hat hohes Fieber.
A2	der	Film, -e Ich möchte gern diesen Film sehen.
A2	finden, findet,	Wir müssen den Schlüssel finden.
A2	hat gefunden	Ich finde es nicht gut, dass du so viel arbeitest. | Ich finde ihn sehr nett.
A2	die	Firma, -en Er arbeitet jetzt bei einer anderen Firma.
A2	der	Fisch, -e Fisch mag ich lieber als Fleisch.
A2	fit sein, ist fit, ist fit gewesen	Tom will fit sein. Er geht jeden Tag ins Fitness- war studio.
A2	die	Flasche, -n Eine Flasche Mineralwasser, bitte!
A2	das	Fleisch (Sg.) Fleisch mag ich nicht.
A2	fleißig	Ibrahim ist sehr fleißig. Er macht immer seine Hausaufgaben.
A2	(ab)fliegen,	Ich fliege nicht gern; ich fahre lieber mit dem Zug.
A2	fliegt (ab),	Ich fliege in den Ferien nach Spanien.
A2	ist (ab)geflogen	Wann fliegst du ab?
A2	der	Flohmarkt, ¨-e Ich gehe gern auf den Flohmarkt. | Diesen Hut habe ich auf dem Flohmarkt gekauft.
A2	der	Flug, ¨-e Ich möchte einen Flug nach Kanada buchen. | Der Flug LH123 von München nach Frankfurt ist um 21:00 Uhr.
A2	der	Flughafen, ¨ Kannst du mich zum Flughafen bringen?
A2	das	Flugzeug, -e Das Flugzeug aus Berlin hat Verspätung. | Das Flugzeug startet in einer halben Stunde. Wir müssen uns beeilen.
A2	der	Fluss, ¨-e Der Rhein ist ein großer Fluss.
A2	das	Formular, -e Sie müssen dieses Formular ausfüllen.
A2	der	Fotoapparat, -eIch möchte mir einen Fotoapparat kaufen.
A2	fotografieren, fotografiert, hat fotografiert	Ich fotografiere gern.
A2	das	Foto, -s Darf ich ein Foto machen?
A2	die	Frage, -n Ich habe eine Frage.
A2	fragen, fragt,	Er wann er kommen kann.
A2	hat gefragt	Ich möchte Sie etwas fragen.
A2	die	Frau, -en Das ist Frau Becker. | Guten Tag, Frau Schmitt! | Hier arbeiten mehr Frauen als Männer.
A2	frei	Entschuldigung, ist dieser Platz noch frei? | Morgen haben wir frei. | Eintritt frei.
A2	freiwillig	Manchmal bleibe ich freiwillig länger im Büro.
A2	die	Freizeit (Sg.) In meiner Freizeit spiele ich oft Fußball.
A2	fremd freuen (sich), Zum Geburtstag habe ich ein interessantes Buch	Das weiß ich nicht; ich bin fremd hier. | Ich reise gern in fremde Länder.
A2	bekommen.	Ich freue mich sehr über das Geschenk.
A2	freut, hat gefreut Ich freue mich, weil ich heute mit meinen Freunden	Die Kinder freuen sich schon auf die Ferien. | Fußball spiele. | Es/Das freut mich!
A2	der	Freund, -Das ist ein Freund von mir.
A2	die	Freundin, -nen Das ist meine Freundin Susanne.
A2	freundlich	Er ist immer sehr freundlich zu mir. | Mit freundlichen Grüßen frisch Das Brot ist noch ganz frisch. Ich habe es gerade gekauft.
A2	froh	Ich bin froh, dass du kommen kannst.
A2	0	Frohes Fest!
A2	früh	Geht es auch später? Sechs Uhr ist mir zu früh. | Ich muss morgen sehr früh aufstehen.
A2	früher	Früher habe ich in Berlin gewohnt. | Wir nehmen den früheren Zug.
A2	das	Frühstück (Sg.) Möchtest du ein Ei zum Frühstück?
A2	frühstücken, frühstückt, hat gefrühstückt	Ich frühstücke immer um 9:00 Uhr.
A2	fühlen (sich),	Wie fühlen Sie sich?
A2	fühlt, hat gefühlt	Ich fühle mich heute nicht gut.
A2	der Führer-	Hast du den Führerschein?
A2	schein,	-e Sie hat die Führerscheinprüfung bestanden.
A2	die	Führung, -en Die nächste Führung beginnt um 15 Uhr.
A2	die Fundsachen	Haben Sie meinen Schirm gefunden? - Sie können (Pl.) dort bei den Fundsachen schauen.
A2	für	Das Paket ist für Sie. | Das ist der Schlüssel für die Haustür. | Gibt es hier einen Sportverein für Jugendliche?
A2	furchtbar	Er hat furchtbare Schmerzen. | Die Hose sieht ja furchtbar aus. So kannst du nicht zur Arbeit gehen!
A2	der	Fuß, ¨-e Der linke Fuß tut mir weh. | Gehen Sie zu Fuß zur Arbeit?
A2	der	Fußball, ¨-e Spielt ihr gern Fußball?
A2	die	Gabel, -n Kann ich bitte eine Gabel haben?
A2	ganz	Oh nein! Was ist passiert? Ist deine Brille jetzt kaputt? - Nein, zum Glück ist sie noch ganz! | Morgen haben wir den ganzen Tag Schule. | Ich bin ganz sicher, dass dein Termin am Montag ist. | Ich finde Lara ganz nett. | Oh, ich habe meinen Zahnarzttermin ganz vergessen.
A2	die	Garage, -n Hier ist eine Garage für dein Auto.
A2	der	Garten, ¨ Wir haben leider keinen Garten.
A2	der	Gast, ¨-e Heute Abend haben wir Gäste.
A2	geben, gibt,	Kannst du mir mal deinen Stift geben?
A2	hat gegeben	Es gibt keine Karten mehr für das Konzert.
A2	geboren	Ich bin in Zagreb geboren. | Wann und wo sind Sie geboren? | Geburts- Das Geburtsjahr Ihres Sohnes, bitte?
A2	(jahr, ort, tag),	Bitte tragen Sie Ihren Geburtsort noch ein.
A2	(-e,	-e, -e) Herzlichen Glückwunsch zum Geburtstag!
A2	geehrt-	Sehr geehrte Damen und Herren, gefährlich Du darfst nicht bei Rot über die Straße gehen. Das ist gefährlich.
A2	gefallen, gefällt,	Das Bild gefällt mir.
A2	hat gefallen	Wie gefällt es Ihnen in Berlin?
A2	gegen	Fahr nicht gegen den Baum! | Ich bin gegen diesen Vorschlag. | Wer spielt gegen wen? - Bayern gegen Dortmund. | Haben Sie etwas gegen Grippe?
A2	das	Gegenteil , -e Das Gegenteil von „klein“ ist „groß“.
A2	gegenüber	Die Post ist gegenüber vom Bahnhof. | Die Hausnummer 84 ist gleich gegenüber.
A2	das	Gehalt, ¨-er Sie ist mit ihrem Gehalt zufrieden.
A2	gehen, geht,	Ich weiß nicht, wie das geht.
A2	ist gegangen	Wie geht‘s? - Es geht. | Ich muss jetzt leider gehen. | Ich muss zum Arzt gehen. | Das geht (doch) nicht! | Nimmst du die Straßenbahn? - Nein, ich gehe lieber zu Fuß.
A2	gehören, gehört, hat gehört	Gehört der Stift dir?
A2	das	Geld (Sg.) Hast du noch Geld? | Kannst du mir ein bisschen Geld leihen?
A2	die	Geldbörse, -n Sie hat ihre Geldbörse verloren.
A2	das	Gemüse (Sg.) Wir kaufen das Gemüse immer auf dem Markt. | Tomaten sind mein Lieblingsgemüse.
A2	genau	Sind Sie sicher, dass die Prüfung am 15. Juni ist? - Ja, das weiß ich genau. | Die Uhr geht genau. | Es ist genau acht Uhr.
A2	genug	Es ist noch genug Pizza da. Möchtest du noch ein Stück? | Ich verdiene nicht genug.
A2	das	Gepäck (Sg.) Wollen Sie Ihr Gepäck mitnehmen? | Sie können Ihr Gepäck auch im Hotel lassen.
A2	gerade	Kannst du später anrufen? Wir essen gerade. | Was machst du gerade? | Da kommt er ja gerade.
A2	geradeaus	Gehen Sie immer geradeaus!
A2	das	Gerät, -e Elektrogeräte finden Sie im dritten Stock.
A2	das	Gericht, -e Mein Lieblingsgericht ist Pizza.
A2	gern, lieber,	Ich helfe Ihnen gern.
A2	am liebsten	Kaffee oder Tee? - Ich trinke lieber einen Tee. | Am liebsten trinke ich Kaffee.
A2	das	Geschäft, -e Die Geschäfte schließen um 18.30 Uhr.
A2	das	Geschenk, -e Danke für das schöne Geschenk.
A2	die	Geschichte, -n Erzählst du mir eine Geschichte? | Ich interessiere mich nicht für Geschichte. | Paul hat gute Noten in Geschichte.
A2	das	Geschirr (Sg.) Stellst du bitte das Geschirr in den Schrank?
A2	das	Gesicht, -er Wasch dir bitte das Gesicht. | Sie hat ein freundliches Gesicht.
A2	das	Gespräch, -e Sie hören ein Gespräch. Zu diesem Gespräch gibt es fünf Aufgaben. | Das Gespräch mit Frau Kunz ist um 14 Uhr.
A2	gestern	Gestern wollte ich dich anrufen.
A2	gesund	Ich hatte Grippe. Jetzt bin ich wieder gesund.
A2	die Gesundheit	Gesundheit! Sind Sie erkältet? | (Sg.) das Getränk, -e Mein Lieblingsgetränk ist Tomatensaft. | Die Getränkekarte, bitte!
A2	gewinnen,	Unsere Mannschaft hat gewonnen.
A2	gewinnt, hat gewonnen	Mein Sohn will bei diesem Spiel immer gewinnen.
A2	das	Gewitter, - Ich glaube, es gibt heute ein Gewitter.
A2	die	Gitarre, -n Er kann gut Gitarre spielen.
A2	das	Glas, ¨-er Bitte noch ein Glas Apfelsaft! | Wir brauchen noch drei Gläser.
A2	glauben, glaubt,	Sie können mir es ist so.
A2	hat geglaubt	Ich glaube, er kommt gleich.
A2	gleich	Ich komme gleich. | Wir sind gleich alt.
A2	das	Gleis, -e Der ICE nach Berlin hält heute an Gleis 12.
A2	das	Glück (Sg.) Viel Glück! | Oh, es regnet. Zum Glück habe ich meinen Schirm dabei.
A2	glücklich	Meine Tochter ist glücklich verheiratet. | Ein glückliches neues Jahr!
A2	der Glückwunsch, ¨-e	Herzlichen Glückwunsch zum Geburtstag!
A2	gratulieren, gratuliert, hat gratuliert	Ich gratuliere dir!
A2	grillen, grillt, hat gegrillt	Heute grillen wir im Garten.
A2	die	Grippe (Sg.) Ich habe eine Grippe und kann leider nicht kommen.
A2	groß	Mein Bruder und ich sind gleich groß. | Frankfurt ist eine große Stadt. | Unsere Wohnung ist 80 m² groß.
A2	die	Größe, -n Haben Sie das T-Shirt auch in Größe M?
A2	die	Gruppe, -n Die erste Gruppe beginnt um 16 Uhr. | Für Gruppen gibt es eine Ermäßigung.
A2	der ist gültig, war gültig, ist gültig gewesen	Gruß, ¨-e Viele Grüße an Ihre Frau. | Liebe Grüße Mit freundlichen Grüßen gültig Der Pass ist nicht mehr gültig.
A2	günstig	In diesem Laden gibt es immer günstige Angebote. | Ich suche ein günstiges Sofa.
A2	gut, besser,	Das finde ich gut.
A2	am besten	Ich komme um 17 Uhr. – Gut! | Guten Morgen! | Ein gutes neues Jahr! | Guten Appetit! | Welches Bild gefällt dir besser? | Dieses Kleid finde ich am besten.
A2	das	Haar, -e Sie hat lange Haare.
A2	haben, hat,	Ich habe ein neues Auto.
A2	hatte, hat gehabt	Hast du kurz Zeit?
A2	das	Hähnchen, - Ein Hähnchen mit Pommes, bitte!
A2	die	Halle, -n Wir treffen uns in Halle B. | Wo ist die neue Sporthalle?
A2	hallo	Hallo Inge! Wie geht’s?
A2	der	Hals, ¨-e Mir tut der Hals weh. | Ich habe seit gestern Halsschmerzen.
A2	halten, hält,	Dieser Zug hält nicht in Rüdesheim.
A2	hat gehalten	Kannst du mal kurz meine Jacke halten?
A2	die	Haltestelle, -n An der nächsten Haltestelle müssen Sie aussteigen.
A2	der	Hamburger, - Einen Hamburger ohne Salat, bitte.
A2	die	Hand, ¨-e Wasch dir bitte die Hände vor dem Essen.
A2	das	Handtuch, ¨-er Gibst du mir bitte ein frisches Handtuch?
A2	das	Handy, -s In der Schule bitte die Handys ausmachen! | Kannst du mir bitte deine Handynummer geben?
A2	hängen, hängt, hat gehangen/ Warum hast du das Bild noch nicht an die Wand	Im Museum hängen moderne Bilder. | gehängt gehängt? | Das Bild von meiner Tochter hat im Wohnzimmer gehangen.
A2	hart	Ich finde das Bett zu hart. | Die Brötchen sind ja ganz hart.
A2	hässlich	Ich finde das Kleid hässlich. Es gefällt mir nicht.
A2	die	Hauptstadt, ¨-e Berlin ist die Hauptstadt von Deutschland.
A2	das	Haus, ¨-er In welchem Haus wohnst du? | Ich gehe jetzt nach Hause. | Paul ist nicht zu Hause.
A2	der	Haushalt, -e Wer macht bei euch den Haushalt? - Meine Frau und ich machen den Haushalt zusammen: Ich wasche die Wäsche und sie putzt und räumt auf.
A2	das	Heft, -e Hast du dein Heft dabei?
A2	die	Heimat (Sg.) Ich komme aus der Schweiz. Das ist meine Heimat. | Mein Heimatland ist Italien. Dort bin ich geboren. | Jetzt lebe ich in Deutschland, das ist meine neue Heimat.
A2	heiraten, heiratet, hat geheiratet	Meine Schwester heiratet nächsten Monat.
A2	heiß	Vorsicht, der Tee ist heiß! | Mir ist heiß. Kannst du das Fenster öffnen?
A2	heißen, heißt,	Ich heiße Charlotte Meier.
A2	hat geheißen	Wie heißt das auf Deutsch?
A2	die	Heizung, -en Es ist kalt. Ist die Heizung kaputt?
A2	helfen, hilft, hat geholfen	Würden Sie mir bitte helfen?
A2	hell	Im Sommer ist es bis 21 Uhr hell. | Mein Zimmer ist sehr hell. | Haben Sie das T-Shirt auch in hellblau?
A2	das	Hemd, -en Nick trägt heute ein neues Hemd.
A2	her/her-/-her	Komm bitte mal her! | Herein! Die Tür ist offen. | Woher kommen Sie?
A2	heraus/raus	Möchtet ihr nicht rauskommen? Das Wetter ist so schön. | Kannst du bitte den Müll rausbringen?
A2	herein/rein	Herein! Die Tür ist offen. | Möchtest du nicht reinkommen? Ich kann uns einen Tee machen.
A2	der	Herd, -e In der neuen Küche fehlt noch der Herd.
A2	der	Herr, -en Guten Tag, Herr Sommer!
A2	herstellen, stellt her, hat hergestellt	In unserer Firma stellen wir Möbel her.
A2	herunterladen, lädt herunter, hat heruntergeladen	Er lädt die Musik aus dem Internet herunter.
A2	herzlich	Herzlichen Glückwunsch!
A2	heute	Heute ist ein schöner Tag. | Heute muss ich nur bis 16 Uhr arbeiten.
A2	hier	Elektro Bauer, guten Tag. Hier ist Pamela Linke. | Was kann ich für Sie tun? | Hier wohne ich. | Unterschreiben Sie bitte hier!
A2	die	Hilfe (Sg.) Hilfe! Bitte helfen Sie mir! | Er bekommt Hilfe von Freunden.
A2	der	Himmel (Sg.) Heute ist so tolles Wetter: Der Himmel ist blau und es gibt keine Wolken.
A2	hin/hin-/-hin	Wo gehst du hin?/Wohin gehst du? | Wohin ist Paul gegangen? –Ich glaube dorthin. | Er geht in den Garten hinaus. | Wir gehen ins Haus hinein.
A2	hinten	Die Tür zum Aussteigen ist hinten. | Bitte hinten aussteigen!
A2	hinter	Hinter dem Haus haben wir einen Garten.
A2	das	Hobby, -s Meine Hobbys sind Joggen und Schwimmen.
A2	hoch die Hochzeit, -en Zu seiner Hochzeit kommen mehr als einhundert	Der Mount Everest ist circa 8.880 Meter hoch. | Die Preise in diesem Laden sind sehr hoch. | Gäste.
A2	hoffen, hofft, hat gehofft	Ich hoffe, dass es dir gut geht.
A2	hoffentlich	Hoffentlich hat unser Zug keine Verspätung.
A2	holen, holt, hat geholt die Homepage, -s Auf der Homepage von Freiburg gibt es alle	Soll ich uns etwas zu trinken holen?
A2	wichtigen	Informationen über die Stadt. | Kennst du eine Homepage mit Deutschübungen?
A2	hören, hört,	Hör mal! Was ist das?
A2	hat gehört	Ich habe das Lied schon mal gehört.
A2	die	Hose, -n Kann ich die Hose waschen?
A2	das	Hotel, -s Im Urlaub sind wir in einem Hotel am Meer.
A2	der	Hund, -e Magst du Hunde? | Meine Tochter hat Angst vor Hunden.
A2	der	Hunger (Sg.) Ich habe Hunger! Wann können wir endlich essen?
A2	husten, hustet, hat gehustet	Sie hustet seit zwei Tagen. Sie ist krank.
A2	die	Idee, -n Was machen wir heute Abend? Hast du eine gute Idee?
A2	immer	Frau Bast kommt immer zu spät.
A2	in	Ich wohne in Wiesbaden. | Der Zug kommt in fünf Minuten. | Frau Rausch arbeitet im Reisebüro. | Komm, wir gehen ins Kino.
A2	die Information,-en	Wir haben hier einige wichtige Informationen für Sie. | Wenn Sie Fragen haben, gehen Sie zur Information.
A2	informieren	Ich möchte mich vor der Reise über das Land (sich) (über), informieren.
A2	informiert, hat informiert die Insel, -n Ich möchte im Sommer auf einer Insel Urlaub	Hast du dich über die Prüfung informiert? | machen. | Rügen ist die größte deutsche Insel.
A2	das	Instrument, -e Ich spiele Klavier. Spielen Sie auch ein Instrument?
A2	intelligent das Interesse, -n Ich habe viele Interessen: Sport, Lesen, Kultur,	Einstein war sehr intelligent. | Reisen.
A2	interessieren (sich),	Ich interessiere mich für Fußball.
A2	interessiert,	Den Artikel über Brasilien finde ich sehr hat interessiert interessant.
A2	interessant	Ich lese gerade ein interessantes Buch.
A2	international aus Italien, Conchi aus Spanien, Yin aus China …	Unser Deutschkurs ist international: Silvana kommt das Internet (Sg.) Das findest du im Internet. | Du kannst im Internet Musik hören oder Spiele spielen.
A2	das	Interview, -s Komm schnell! Im Radio kommt ein Interview mit deinem Lieblingssänger.
A2	ja	Sind Sie Herr Watanabe? – Ja. | Du bist hier in Berlin? Das ist ja toll!
A2	die	Jacke, -n Zieh dir eine Jacke an. Es ist kalt.
A2	die	Jeans (Pl.) Ich mag Jeans lieber als Röcke.
A2	jeder, e, s	Das Restaurant hat jeden Tag geöffnet. | Jedes Kind bekommt einen Ball.
A2	jemand	Hat jemand meinen Stift? | Hallo, ist jemand da?
A2	jetzt	Jetzt machen wir eine Pause.
A2	der	Job, -s Jenny hat einen neuen Job bei der Post. | Ich suche noch einen Ferienjob.
A2	joggen, joggt, ist/hat gejoggt	Ich jogge gern im Park.
A2	die Jugendherberge, -n	Wir übernachten in einer Jugendherberge.
A2	der/die	Viele Jugendliche hören den ganzen Tag Musik. | Jugendliche, -n Der Eintritt für Kinder und Jugendliche bis 16 Jahre ist frei.
A2	jung der Junge, -n In der Klasse von meiner Tochter sind 13 Jungen	Claudia ist 21. – Was? Noch so jung? | Bei uns im Haus wohnen viele junge Leute. | Mein Bruder ist fünf Jahre jünger als ich.
A2	und	15 Mädchen.
A2	der	Kaffee, -s Zum Frühstück trinke ich immer Kaffee. | Einen Kaffee, bitte.
A2	der	Kalender, - Haben Sie am Montag Zeit? - Einen Moment, ich schaue in meinem Kalender. | Ich schreibe alle Termine in meinen Kalender.
A2	kalt	Heute ist es sehr kalt. | Der Kaffee ist kalt. Ich möchte ihn nicht mehr trinken. | Mir ist kalt.
A2	die	Kamera, -s Hannes hat eine neue Kamera. Er kann mit der Kamera Fotos und Filme machen.
A2	kaputt die Karte, -n Ich schreibe meinen Bekannten eine Karte aus	Unsere Waschmaschine ist kaputt.
A2	dem	Urlaub. | Wollen wir Karten spielen? | Du musst noch die Karten für das Konzert abholen, vergiss das bitte nicht! | Die Karte, bitte! Ich möchte etwas bestellen. | Kann ich auch mit Karte (be-)zahlen?
A2	die	Kartoffel, -n Für Pommes frites braucht man Kartoffeln.
A2	der	Käse (Sg.) Isst du lieber Käse oder Wurst?
A2	die	Kasse, -n Zahlen Sie bitte an der Kasse.
A2	die	Katze, -n Meine Tochter wünscht sich eine Katze.
A2	kaufen, kauft, hat gekauft das Kaufhaus, -¨er Meine Pullover kaufe ich immer im Kaufhaus	Tim kauft sich ein neues Auto. | Hertie.
A2	kein, e	Hast du keinen Hunger? | Ich habe heute leider keine Zeit. | Ich spreche leider kein Chinesisch. | Ich habe keine Kinder.
A2	der	Keller, - Bitte bring die Kartoffeln in den Keller! | Die Waschmaschinen sind im Keller.
A2	kennen, kennt,	Kennen Sie diese Frau? – Nein, leider nicht.
A2	hat gekannt	Kennen Sie Berlin? –Ja, eine tolle Stadt.
A2	kennenlernen, hat kennengelernt	Wo habt ihr euch kennengelernt? –Wir haben uns lernt kennen, in München kennengelernt.
A2	die die Kette, -n Meine Mutter bekommt eine schöne Kette zum	Kenntnisse (Pl.) Deine Deutschkenntnisse sind sehr gut! | Ich möchte meine Computerkenntnisse verbessern. | Geburtstag.
A2	das	Kind, -er Wie viele Kinder haben Sie?
A2	der	Kindergarten,¨-Die kleine Laura geht schon in den Kindergarten.
A2	das	Kino, -s Gehen wir heute Abend zusammen ins Kino?
A2	der	Kiosk , -e Zeitungen kannst du am Kiosk kaufen.
A2	die	Kirche, -n Diese Kirche ist fast 800 Jahre alt.
A2	klappen, klappt,	Können wir uns heute Mittag treffen? –Ja, das hat geklappt klappt. | Wie war die Reise? - Gut, es hat alles super geklappt.
A2	klar	Kommst du mit? – Klar! | Ich komme morgen zu deiner Party, das ist doch klar.
A2	das	Klavier, -e Jakob kann sehr gut Klavier spielen.
A2	das	Kleid, -er Julia möchte ein rotes Kleid kaufen.
A2	die	Kleidung (Sg.) Wo finde ich Kleidung? – Hosen im Kleider und Röcke im zweiten Stock.
A2	klein	Unsere Wohnung ist sehr klein. | Unsere Tochter ist noch klein. Sie ist erst zwei Jahre alt. | Wir machen am Wochenende einen kleinen Ausflug.
A2	klug	Molly ist ein kluges Mädchen. | Lisa ist sehr klug. Sie bekommt immer gute Noten. | Das ist klug von dir.
A2	kochen, kocht,	Herr Georgi kann gut kochen.
A2	hat gekocht	Das Wasser kocht.
A2	der	Koffer, - Hast du den Koffer schon gepackt?
A2	der die Kollegin, -nen	Kollege, -n / Wie heißt die neue Kollegin?
A2	komisch	Der Film war sehr komisch. Wir haben viel gelacht. | Eine grüne Hose und gelbe Schuhe? Das sieht komisch aus. | Das Essen schmeckt komisch. Probier mal!
A2	kommen, kommt,	Woher kommen Sie? – Aus Frankreich.
A2	ist gekommen	Er wird bald kommen.
A2	können, kann,	Ich kann Deutsch und Russisch. Aber Englisch kann konnte, ich nicht.
A2	hat gekonnt	Können Sie mir helfen? | Du kannst durch den Park laufen, das ist am schnellsten. | Kann ich jetzt nach Hause gehen? | Sie können mit dem Bus an den Bahnhof fahren.
A2	der das Konto, -en Das Geld überweisen wir am ersten März auf Ihr	Kontakt, -e Ich habe wenig Kontakt zu meinen Kollegen. | Bitte schicken Sie mir Ihre Kontaktdaten! | Konto.
A2	kontrollieren, hat kontrolliert Bitte öffnen Sie Ihren Koffer, wir müssen Ihr	Können Sie bei meinem Auto bitte das Öl kontrolliert, kontrollieren? | Gepäck kontrollieren.
A2	das	Konzert, -e Für das Konzert am Sonntag gibt es noch Karten.
A2	der der Körper, Der Arzt sagt, ich muss etwas für meinen Körper	Kopf, ¨-e Mein Kopf tut weh!
A2	tun, z.	B. schwimmen oder Fahrrad fahren.
A2	die kosten, kostet,	Kosmetik (Sg.) Kosmetik können Sie im Erdgeschoss kaufen.
A2	hat gekostet	Wie viel kostet das Buch? – 20 Euro.
A2	kostenlos	Diese Zeitschrift kostet nichts. Sie ist kostenlos.
A2	krank	Ich kann heute nicht zur Arbeit kommen, ich bin krank und liege im Bett.
A2	das Kranken-	Meine Tante ist im Krankenhaus.
A2	haus, ¨-er	Er hat sich verletzt und muss ins Krankenhaus.
A2	die Krankenkasse, -n	Bei welcher Krankenkasse sind Sie?
A2	die	Krankheit, -en Welche Krankheit hat Herr Brandner?
A2	der	Kredit, -e Ich brauche einen Kredit von der Bank. | Bezahlen Sie mit Kreditkarte?
A2	die	Kreuzung, -en Fahren Sie an der nächsten Kreuzung rechts.
A2	kriegen, kriegt,	Ich kriege 15 Euro pro Stunde für meinen Job.
A2	hat gekriegt	Auch wenn du schnell läufst: Ich kriege dich. | Was kriegen Sie? – Ein Käsebrötchen, bitte.
A2	der	Krimi, -s Miriam liest gern spannende Krimis. | Schauen wir am Sonntag zusammen den Tatort?
A2	– die Küche, -n Ich suche eine neue Wohnung mit drei Zimmern,	Nein, ich mag keine Krimis. | Küche und Bad.
A2	der	Kuchen, - Er isst sonntags ein Stück Kuchen. | Schokoladenkuchen schmeckt mir am besten.
A2	kühl	Es ist kühl draußen. Zieh dir eine Jacke an.
A2	der Kühlschrank, ¨-e die Kultur, -en Ich finde fremde Länder und Kulturen sehr	Haben wir noch Milch? – Ja, im Kühlschrank. | interessant. | Jana interessiert sich sehr für Kultur. Sie geht jede Woche ins Theater oder ins Museum.
A2	kümmern (sich),	Sonja kann nicht arbeiten. Sie muss sich um ihre Tochter kümmern.
A2	hat gekümmert	Ich habe jetzt keine Zeit. Ich muss mich um das Essen kümmern.
A2	der die Kundin, -nen	Kunde, -n / Einen Moment, bitte. Ich habe eine Kundin.
A2	kündigen, kündigt,	Meine Arbeit gefällt mir nicht mehr. Ich habe heute hat gekündigt gekündigt.
A2	die	Kunst, ¨-e Ich verstehe nichts von moderner Kunst. | Kunst war mein Lieblingsfach in der Schule.
A2	der	Kurs, -e Der Deutschkurs dauert zwei Monate.
A2	kurz	Ricardo hat kurze Haare. | Kann ich Sie kurz sprechen?
A2	lachen, lacht,	Die Kinder lachen über den Witz.
A2	hat gelacht der Laden, ¨Ich kaufe meine Kleider immer in einem kleinen	Lachen ist gesund. | Laden im Zentrum.
A2	die	Lampe, -n Mach bitte die Lampe an. Es ist so dunkel.
A2	das	Land, ¨-er Deutschland ist ein schönes Land. | Möchten Sie lieber auf dem Land oder in der Stadt wohnen?
A2	die	Landschaft, -en Die Landschaft ist sehr schön.
